ID,STNNBR,CASTNO,SAMPNO,DATE,TIME,lat,long,press,O2,FLOR,NOx,NOx_STD,NO2,PO4,NH4,PH_TOT,Iodate,Iodide,Total_I,NO3,Abs sal,Consv temp,pdens,Consv temp_resid,Abs sal_resid,PO4_resid,NO3_resid,13CW_frac_total,NEPIW_frac_total,AAIW_frac_total,13CW_frac,NEPIW_frac,AAIW_frac,aerobic_remin,anaerobic_remin,NO3_to_aerobic_remin_ratio,PO4_to_aerobic_remin_ratio,NO3_to_anaerobic_remin_ratio,PO4_to_anaerobic_remin_ratio
2105.0,2.0,1.0,5.0,6/30/2018,21:33:59,13.9984,-102.99589,442.821,1.793,0.0245,29.51179861,0.062039789,0.172307057,3.138674033,0.0,7.365915,0.0,502.3004276,502.3004276,29.33949155,34.765,8.5022,26.886,2.1865982974489384e-05,0.000182020048740128,7.283706864313899e-06,9.870034109837889e-05,0.05369263878561164,0.6469857544041507,0.2993216068102377,0.05369263878561164,0.6469857544041507,0.2993216068102377,0.1439815577601607,0.21686471611954453,15.744484734902716,0.9999999999999999,-48.73506024495231,1.0
2106.0,2.0,1.0,6.0,6/30/2018,21:33:59,13.99862,-102.99578,381.667,1.729,0.0261,25.30381077,0.405129995,0.405489063,3.047513812,0.598039655,7.375728,0.0,546.8593365,546.8593365,24.89832171,34.801,9.3963,26.772,1.1243910535085888e-05,8.457836147357511e-05,3.294516744745124e-06,4.4506789283360604e-05,0.25089774176928503,0.47950178648948477,0.26960047174123003,0.25089774176928503,0.47950178648948477,0.26960047174123003,0.07858000269618884,0.2635437112067055,15.524437954635781,1.0,-48.83157191186005,1.0
2107.0,2.0,1.0,7.0,6/30/2018,21:33:59,13.99864,-102.99583,329.555,1.7,0.0294,21.94397121,0.463384024,0.861535287,2.964640884,0.0,7.386716,21.22576684,503.6247308,524.8504976,21.08243592,34.858,10.309,26.662,9.107571635524891e-05,-0.006379090237423668,-9.769962616701378e-14,-1.3606893389805919e-12,0.6064836390502784,4.0982127930064566e-14,0.3935163609496807,0.6064836390502784,4.0982127930064566e-14,0.3935163609496807,-0.04729973172965116,0.3519654359935388,15.9225959429256,1.0,-40.033934067110685,1.0
2108.0,2.0,1.0,8.0,6/30/2018,21:33:59,13.9985,-102.99601,288.312,1.658,0.0312,20.36591183,0.423988597,1.709657449,2.815469613,0.011422708,7.394062,29.73466991,560.8813707,590.6160406,18.65625438,34.89,10.941,26.574,0.000268257172578501,-0.018322707577013375,8.79296635503124e-14,1.1972645097557688e-12,0.6867091696919518,0.0,0.3132908303080481,0.6867091696919518,0.0,0.3132908303080481,-0.08666271277894173,0.3043319322902927,16.18323086573007,1.0,-48.97246796116694,1.0
2109.0,2.0,1.0,9.0,6/30/2018,21:33:59,13.99855,-102.9961,268.115,1.638,0.0331,13.92473451,0.184512927,2.070780025,2.765745856,0.0,7.401175,42.85157105,469.6991979,512.550769,11.85395449,34.907,11.289,26.524,0.0003589636564509391,-0.024279220696172388,-7.549516567451064e-14,-9.912071163853398e-13,0.7308831172152424,8.628050207305305e-14,0.2691168827846714,0.7308831172152424,8.628050207305305e-14,0.2691168827846714,-0.19420330339463732,0.396383575236416,16.1669538151936,1.0,-49.039527997375814,1.0
2110.0,2.0,1.0,10.0,6/30/2018,21:33:59,13.99842,-102.99617,248.927,1.62,0.0329,11.44569992,0.13559337,1.856170037,2.699447514,0.0,7.406693,62.29987453,559.2844168,621.5842913,9.589529883,34.915,11.445,26.502,0.0004048393086240054,-0.027328526671681175,1.5987211554602254e-13,2.156497203031904e-12,0.7506858933132771,0.0,0.2493141066867229,0.7506858933132771,0.0,0.2493141066867229,-0.2635823162324987,0.4148113975504481,16.111296261456427,1.0,-49.077917994591296,1.0
2111.0,2.0,1.0,11.0,6/30/2018,21:33:59,13.99845,-102.99612,225.039,1.628,0.0334,24.89722455,0.239923954,1.315517953,2.594475138,0.029023192,7.421745,25.38399317,558.1938142,583.5778074,23.5817066,34.933,11.743,26.46,0.0005301130679065125,-0.03587023752957208,5.46229728115577e-14,7.638334409421077e-13,0.7885190498817142,0.0,0.21148095011828577,0.7885190498817142,0.0,0.21148095011828577,-0.09894139423131966,0.17451879588970357,16.13393837325787,1.0,-49.05984601932876,1.0
2112.0,2.0,1.0,12.0,6/30/2018,21:33:59,13.99863,-102.99603,215.873,1.583,0.033,25.65402334,0.058201019,0.956458935,2.716022099,0.088967118,7.421494,37.15590379,511.7263506,548.8822544,24.69756441,34.944,11.904,26.438,0.0006150358886820584,-0.04175967525733881,4.858335955759685e-13,6.52278231427772e-12,0.8089612989706447,0.0,0.19103870102935536,0.8089612989706447,0.0,0.19103870102935536,0.025079299987317605,0.18788780571541802,15.519144719906073,1.0,-48.89098385260114,0.9999999999999999
2508.0,2.0,5.0,8.0,7/4/2018,3:44:47,13.99936,-102.99849,674.463,0.771,0.0279,36.86581003,0.210113917,0.037177862,3.344978166,0.009346558,7.336561,19.87554762,529.51589,549.3914376,36.82863217,34.734,6.4059,27.162,8.75425416557718e-05,-0.0062085170513483945,7.283063041541027e-14,1.0089706847793423e-12,0.11116593179462633,0.0,0.8888340682053736,0.11116593179462633,0.0,0.8888340682053736,0.14901047326427458,0.15212128987663437,15.802284984288338,1.0,-48.651776219576014,1.0
2509.0,2.0,5.0,9.0,7/4/2018,3:44:47,13.99959,-102.99837,574.727,0.732,0.0262,35.11629166,0.443790996,0.606463878,3.86080786,0.01496549,7.345856,4.960062667,596.9454965,601.9055592,34.50982778,34.747,7.149,27.071,-1.3413317549115789e-05,-0.00013325131435237836,-5.6862929067591494e-06,-7.792057689925969e-05,0.15548805100631952,0.09993419917580038,0.74457774981788,0.15548805100631952,0.09993419917580038,0.74457774981788,0.5829526037009639,0.31632122514041194,15.859243933721904,1.0,-48.42396184244594,1.0
2510.0,2.0,5.0,10.0,7/4/2018,3:44:47,13.99987,-102.99834,500.813,0.714,0.0271,31.33363648,0.53887722,0.182931981,3.454148472,0.00882415,7.352754,0.0,576.7742467,576.7742467,31.1507045,34.743,7.7039,26.989,-1.0286679284376987e-05,0.0011398926562620204,-2.6645352591003757e-15,-5.684341886080802e-14,0.0,0.551748658203227,0.448251341796773,0.0,0.551748658203227,0.448251341796773,0.3222652533535309,0.2667225745840155,15.825297748828232,1.0,-48.591431826526076,1.0
2511.0,2.0,5.0,11.0,7/4/2018,3:44:47,13.99999,-102.99844,474.663,0.706,0.029,28.86456187,0.29987493,0.341360372,3.579694323,0.0087202,7.354288,0.0,549.0284867,549.0284867,28.5232015,34.756,8.0553,26.947,1.3279117862197154e-05,0.00011678430860229128,4.765486977031941e-06,6.478747305038723e-05,0.053793197536490873,0.5333560615559173,0.4128507409075919,0.053793197536490873,0.5333560615559173,0.4128507409075919,0.4088297228354466,0.33857000328915093,15.825238782694361,1.0,-48.591622433120726,1.0
2512.0,2.0,5.0,12.0,7/4/2018,3:44:47,13.99993,-102.99852,415.756,0.684,0.0293,27.7605918,0.548039571,0.096324461,5.501091703,0.008059045,7.361897,0.0,605.6470378,605.6470378,27.66426734,34.775,8.8275,26.843,2.344708248891436e-05,0.00018788067296782174,7.4288121787446926e-06,0.00010049151035218529,0.09147877632511434,0.653977332396088,0.2545438912787977,0.09147877632511434,0.653977332396088,0.2545438912787977,1.9266421531837432,0.8292621498305212,15.87260669081162,1.0,-48.297197339707516,1.0
2513.0,2.0,5.0,13.0,7/4/2018,3:44:47,13.99988,-102.99844,394.955,0.676,0.0299,27.26790481,0.564966758,0.24207858,3.241266376,0.010436589,7.367186,0.0,740.6479327,740.6479327,27.02582623,34.786,9.13,26.803,2.1706650317199205e-05,0.000168093503361888,6.5802383577562296e-06,8.889710412773866e-05,0.14523562287430022,0.6232398473098557,0.2315245298158441,0.14523562287430022,0.6232398473098557,0.2315245298158441,0.24448650262554167,0.2784991880491292,15.78820268963488,0.9999999999999999,-48.67860605786754,1.0
2514.0,2.0,5.0,14.0,7/4/2018,3:44:47,13.99986,-102.99844,365.051,0.664,0.0303,24.59083763,0.658403709,0.413181242,3.929039301,0.007471475,7.371239,0.0,813.4956148,813.4956148,24.17765639,34.805,9.5001,26.758,1.025233517459867e-05,7.626662559800934e-05,2.960952472097489e-06,3.9984331539955065e-05,0.2718321215962827,0.46397795283159043,0.26418992557212684,0.2718321215962827,0.46397795283159043,0.26418992557212684,0.7388876335321878,0.49353394001656714,15.844318395379592,1.0,-48.51520150273247,1.0
2515.0,2.0,5.0,15.0,7/4/2018,3:44:47,13.99983,-102.99851,350.365,0.671,0.0328,23.5538951,0.471393603,0.499788762,3.012008734,0.009483975,7.3765975,0.0,724.7180956,724.7180956,23.05410634,34.814,9.6641,26.737,3.7144869651228873e-06,2.7158439692698266e-05,1.0509615728793165e-06,1.4191075823788424e-05,0.33428851408183496,0.380687873990382,0.28502361192778297,0.33428851408183496,0.380687873990382,0.28502361192778297,0.04015016769562273,0.2836633951947557,15.539477451700645,1.0,-48.888762364990015,0.9999999999999999
2516.0,2.0,5.0,16.0,7/4/2018,3:44:47,13.99976,-102.99872,310.338,0.647,0.0396,20.55180305,0.36846908,0.871567385,2.651746725,0.007722151,7.387164,0.0,662.4306426,662.4306426,19.68023567,34.861,10.392,26.65,9.701773081793874e-05,-0.006745652990765905,1.1191048088221578e-13,1.4992451724538114e-12,0.6170173880369058,0.0,0.38298261196309435,0.6170173880369058,0.0,0.38298261196309435,-0.24721379690364204,0.24714899763235593,16.042933799152703,1.0,-49.174186576275574,1.0
3203.0,3.0,2.0,3.0,7/4/2018,15:33:26,13.99983,-104.0002,599.029,0.696,0.042,37.76776704,0.245604603,0.087165552,3.194854953,0.003152412,7.358721,290.3961144,567.5531039,857.9492183,37.68060149,34.73,6.9374,27.087,6.724006063052457e-08,6.886763088687076e-07,2.9394728873199938e-08,4.024174273808967e-07,0.015822639609225912,0.32556285967496446,0.6586145007158096,0.015822639609225912,0.32556285967496446,0.6586145007158096,0.13157613142195917,0.1018115693139034,15.831712865076616,0.9999999999999999,-48.56923834533269,1.0
