ID,STNNBR,CASTNO,SAMPNO,DATE,TIME,lat,long,press,O2,FLOR,NOx,NOx_STD,NO2,PO4,NH4,PH_TOT,Iodate,Iodide,Total_I,NO3,Abs sal,Consv temp,pdens
1101,1,1,1,6/30/2018,6:30:11,13.99756,-101.99646,1007.273,10.023,0.0305,42.6238588,0.007074625,0,3.713900862,0,7.353685,556.4563923,73.10932867,629.565721,42.6238588,34.734,4.4402,27.399
1102,1,1,2,6/30/2018,6:30:11,13.99696,-101.99638,761.228,2.048,0.0289,39.71125152,1.104664613,0,3.670797414,0,7.337197,420.9882805,98.19318998,519.1814705,39.71125152,34.723,5.5794,27.258
1103,1,1,3,6/30/2018,6:30:11,13.99666,-101.99637,674.359,1.936,0.0216,37.24925061,0.924901401,0,3.439116379,0,7.338867,0,382.0614837,382.0614837,37.24925061,34.734,6.1718,27.192
1104,1,1,4,6/30/2018,6:30:11,13.99634,-101.99632,575.667,1.906,0.018,33.8503465,0.194726477,0.363868225,3.390625,0,7.348678,0,430.1648513,430.1648513,33.48647828,34.74,6.9091,27.099
1105,1,1,5,6/30/2018,6:30:11,13.9959,-101.99632,475.147,1.814,0.0238,27.69798114,0.023694228,0.495642933,4.155711207,0,7.3635345,21.39739448,525.397834,546.7952285,27.20233821,34.762,8.0606,26.951
1106,1,1,6,6/30/2018,6:30:11,13.99568,-101.99632,399.99,1.739,0.0282,24.04255278,0.05239892,0.733687566,3.379849138,0,7.371854,18.40011746,533.4605037,551.8606212,23.30886521,34.803,9.0865,26.823
1107,1,1,7,6/30/2018,6:30:11,13.9953,-101.99648,341.438,1.698,0.0304,25.43898037,0.178732762,0.786822529,3.476831897,0,7.380199,23.99823807,507.4418401,531.4400782,24.65215784,34.843,9.9443,26.713
1108,1,1,8,6/30/2018,6:30:11,13.99502,-101.9967,301.458,1.66,0.0326,26.79845902,0.173309684,1.384059511,2.932650862,0,7.391718,18.25796204,552.1175993,570.3755613,25.41439951,34.88,10.603,26.628
1109,1,1,9,6/30/2018,6:30:11,13.99476,-101.99682,258.499,1.68,0.0316,22.24675386,0.051142104,1.896280553,2.814116379,0,7.399581,18.00168184,558.7001654,576.7018472,20.35047331,34.907,11.178,26.545
1110,1,1,10,6/30/2018,6:30:11,13.9945,-101.99692,226.427,1.591,0.0324,23.74312003,0.146841767,1.713496281,2.684806034,0,7.4145,21.98203369,604.8949783,626.877012,22.02962375,34.938,11.743,26.464
1112,1,1,12,6/30/2018,6:30:11,13.99394,-101.99686,194.839,1.581,0.0315,28.44157312,0.561535366,0.076939426,2.577047414,0,7.43068,2.324541499,553.0913517,555.4158932,28.36463369,34.969,12.319,26.378
1113,1,1,13,6/30/2018,6:30:11,13.99382,-101.99672,178.919,1.569,0.0321,27.62894341,0.398119051,0.036344315,2.722521552,0,7.438127,12.09322192,584.2999379,596.3931598,27.5925991,34.982,12.553,26.342
1114,1,1,14,6/30/2018,6:30:11,13.99372,-101.99664,169.649,1.57,0.0343,27.80273674,0.191791092,0,2.657866379,0.506596819,7.438027,4.925385088,586.6367977,591.5621828,27.80273674,34.984,12.73,26.309
1115,1,1,15,6/30/2018,6:30:11,13.9936,-101.99652,159.94,1.551,0.0366,28.09108335,0.299735614,0.221466525,3.272090517,0,7.441085,0,599.978143,599.978143,27.86961683,34.986,12.883,26.28
1116,1,1,16,6/30/2018,6:30:11,13.99348,-101.99646,150.87,1.555,0.0426,24.51091371,0.306122646,1.262911796,2.841056034,0,7.440816,18.3560693,588.8037041,607.1597734,23.24800191,34.976,13.129,26.223
1117,1,1,17,6/30/2018,6:30:11,13.99334,-101.99642,140.41,1.538,0.0463,24.50154754,0.286239078,1.262911796,2.566271552,0,7.442576,14.06137377,570.533709,584.5950828,23.23863574,34.97,13.492,26.145
1118,1,1,18,6/30/2018,6:30:11,13.99313,-101.9964,130.179,1.531,0.0534,25.00283008,0.089740066,0.720935175,2.717133621,0,7.445611,14.80218372,600.3605383,615.162722,24.28189491,34.964,13.917,26.052
1119,1,1,19,6/30/2018,6:30:11,13.99302,-101.99638,119.849,1.507,0.0564,24.30065723,0.327632268,0.249096706,2.523168103,0,7.449242,9.418297338,590.5032385,599.9215358,24.05156052,34.956,14.193,25.988
1120,1,1,20,6/30/2018,6:30:11,13.9929,-101.99626,99.399,1.501,0.0422,23.57839943,0.108710269,0,2.512392241,0,7.458919,91.42595905,440.0944413,531.5204004,23.57839943,34.841,15.881,25.53
1121,1,1,21,6/30/2018,6:30:11,13.99284,-101.99602,80.409,33.602,0.0432,17.40024548,0.036377638,0.013177471,2.032866379,0,7.576165,116.1830268,289.8131091,405.9961359,17.38706801,34.672,18.026,24.895
1122,1,1,22,6/30/2018,6:30:11,13.9929,-101.99558,65.897,148.847,0.0793,5.00274717,0.018490079,0.839957492,1.019935345,0.119824505,7.846566,139.1381243,284.502064,423.6401883,4.162789678,34.558,22.236,23.701
1123,1,1,23,6/30/2018,6:30:11,13.99288,-101.99532,55.619,192.04,0.0882,0.764771142,-999,0.090754516,0.413793103,0.049525616,8.021337,11.06009237,258.1592803,269.2193727,0.674016626,34.34,26.777,22.183
1124,1,1,24,6/30/2018,6:30:11,13.99251,-101.99474,2.621,196.581,0.0519,0,-999,0,0.297952586,0,8.075141,92.08668144,218.3476862,310.4343676,0,33.853,28.788,21.175
2101,2,1,1,6/30/2018,21:33:59,13.99813,-102.99569,1001.927,8.497,0.0218,45.5155312,0.479557023,0,3.605524862,0,7.373963,587.1856697,0,587.1856697,45.5155312,34.732,4.5596,27.384
2102,2,1,2,6/30/2018,21:33:59,13.99828,-102.99571,797.984,2.01,0.0227,41.87545225,0.589310785,0,3.506077348,0,7.354824,560.7961772,12.30823008,573.1044073,41.87545225,34.725,5.5121,27.268
2103,2,1,3,6/30/2018,21:33:59,13.99825,-102.99587,624.026,1.89,0.0209,35.79420632,0.575895103,0.372472142,3.417679558,0,7.360357,13.44125577,446.3680909,459.8093467,35.42173418,34.738,6.6942,27.127
2104,2,1,4,6/30/2018,21:33:59,13.9983,-102.99596,525.667,1.804,0.0241,29.50812366,0.071037134,0.593272802,3.301657459,0,7.363321,19.27747671,501.2877251,520.5652018,28.91485086,34.755,7.5875,27.015
2105,2,1,5,6/30/2018,21:33:59,13.9984,-102.99589,442.821,1.793,0.0245,29.51179861,0.062039789,0.172307057,3.138674033,0,7.365915,0,502.3004276,502.3004276,29.33949155,34.765,8.5022,26.886
2106,2,1,6,6/30/2018,21:33:59,13.99862,-102.99578,381.667,1.729,0.0261,25.30381077,0.405129995,0.405489063,3.047513812,0.598039655,7.375728,0,546.8593365,546.8593365,24.89832171,34.801,9.3963,26.772
2107,2,1,7,6/30/2018,21:33:59,13.99864,-102.99583,329.555,1.7,0.0294,21.94397121,0.463384024,0.861535287,2.964640884,0,7.386716,21.22576684,503.6247308,524.8504976,21.08243592,34.858,10.309,26.662
2108,2,1,8,6/30/2018,21:33:59,13.9985,-102.99601,288.312,1.658,0.0312,20.36591183,0.423988597,1.709657449,2.815469613,0.011422708,7.394062,29.73466991,560.8813707,590.6160406,18.65625438,34.89,10.941,26.574
2109,2,1,9,6/30/2018,21:33:59,13.99855,-102.9961,268.115,1.638,0.0331,13.92473451,0.184512927,2.070780025,2.765745856,0,7.401175,42.85157105,469.6991979,512.550769,11.85395449,34.907,11.289,26.524
2110,2,1,10,6/30/2018,21:33:59,13.99842,-102.99617,248.927,1.62,0.0329,11.44569992,0.13559337,1.856170037,2.699447514,0,7.406693,62.29987453,559.2844168,621.5842913,9.589529883,34.915,11.445,26.502
2111,2,1,11,6/30/2018,21:33:59,13.99845,-102.99612,225.039,1.628,0.0334,24.89722455,0.239923954,1.315517953,2.594475138,0.029023192,7.421745,25.38399317,558.1938142,583.5778074,23.5817066,34.933,11.743,26.46
2112,2,1,12,6/30/2018,21:33:59,13.99863,-102.99603,215.873,1.583,0.033,25.65402334,0.058201019,0.956458935,2.716022099,0.088967118,7.421494,37.15590379,511.7263506,548.8822544,24.69756441,34.944,11.904,26.438
2113,2,1,13,6/30/2018,21:33:59,13.99867,-102.9961,188.114,1.589,0.035,25.82532977,0.015378696,0.950268262,2.671823204,0.088912839,7.428762,20.65274033,527.8753947,548.528135,24.87506151,34.958,12.233,26.386
2114,2,1,14,6/30/2018,21:33:59,13.99871,-102.99627,174.346,1.593,0.0345,25.84017082,0.113367995,0.73153116,2.605524862,0,7.430689,58.79251982,568.1968491,626.9893689,25.10863966,34.974,12.445,26.358
2115,2,1,15,6/30/2018,21:33:59,13.99885,-102.99624,154.834,1.563,0.0384,23.74679508,0.256823179,1.858233595,2.627624309,0,7.432937,35.70928215,560.294014,596.0032962,21.88856149,34.98,12.712,26.309
2116,2,1,16,6/30/2018,21:33:59,13.99904,-102.99612,143.793,1.531,0.0396,24.24269486,0.321533206,2.01506397,2.583425414,0,7.438521,60.13751034,561.9510601,622.0885704,22.22763089,34.982,12.968,26.26
2117,2,1,17,6/30/2018,21:33:59,13.99909,-102.99607,133.156,1.54,0.0444,23.53196744,0.604645314,1.451712753,2.594475138,0,7.446016,43.79003711,543.9784835,587.7685206,22.08025469,34.972,13.404,26.164
2118,2,1,18,6/30/2018,21:33:59,13.99914,-102.99614,120.373,1.531,0.056,22.87920251,0.854927273,0.188815518,2.616574586,0,7.449326,57.8281054,567.1771285,625.0052339,22.69038699,34.959,14.105,26.009
2119,2,1,19,6/30/2018,21:33:59,13.9991,-102.99624,99.148,1.528,0.0353,11.09036617,0.239076987,0.073256294,2.583425414,0,7.459995,162.4476094,368.3740882,530.8216976,11.01710988,34.907,15.602,25.643
2120,2,1,20,6/30/2018,21:33:59,13.99918,-102.99618,90.653,10.921,0.0323,12.3346164,0.144028902,0.056747833,2.445303867,0,7.485191,231.8594997,299.6279204,531.4874201,12.27786857,34.834,16.911,25.286
2121,2,1,21,6/30/2018,21:33:59,13.99919,-102.99611,75.097,38.521,0.0428,9.419359631,0.193478169,0.058811391,2.003314917,0,7.575288,245.9040551,290.8328297,536.7368848,9.36054824,34.675,18.539,24.77
2122,2,1,22,6/30/2018,21:33:59,13.99916,-102.99608,58.898,140.225,0.0794,5.795271432,0.061194927,0.606685927,1.008839779,0.047297797,7.847825,246.4532956,243.3733307,489.8266263,5.188585505,34.572,22.915,23.518
2123,2,1,23,6/30/2018,21:33:59,13.99926,-102.99612,41.289,200.153,0.0616,0,-999,0,0.285082873,0.005789745,8.042646,256.7461491,259.2214893,515.9676384,0,34.352,27.082,22.095
2124,2,1,24,6/30/2018,21:33:59,13.99916,-102.9962,4.581,198.654,0.0507,1.019706829,-999,0,0.240883978,0,8.065556,275.79874,268.1992799,543.9980199,1.019706829,33.979,28.349,21.412
2501,2,5,1,7/4/2018,3:44:47,14.0011,-102.99872,3004.553,105.345,0.0596,35.27683721,0.088019652,0,2.722707424,0.012283745,7.520586,273.3883677,79.73818541,353.1265531,35.27683721,34.854,1.6226,27.753
2502,2,5,2,7/4/2018,3:44:47,13.99904,-102.99846,1999.986,83.568,0.0381,31.6970946,0.362160302,0,2.924672489,0.008891307,7.473627,279.904858,182.4880619,462.3929199,31.6970946,34.83,2.0277,27.703
2503,2,5,3,7/4/2018,3:44:47,13.99816,-102.99828,1251.035,27.2,0.0297,39.28254831,0.067708747,0,3.675218341,0.010013919,7.363667,352.315722,27.08710687,379.4028289,39.28254831,34.759,3.6024,27.506
2504,2,5,4,7/4/2018,3:44:47,13.9985,-102.99923,1100.574,16.091,0.024,40.22103154,0.307849828,0,3.43231441,0.015397136,7.341591,377.0202293,50.22229541,427.2425247,40.22103154,34.744,4.086,27.444
2505,2,5,5,7/4/2018,3:44:47,13.99876,-102.99942,925.81,3.67,0.0195,40.51633375,0.697688473,0,3.475982533,0.007456403,7.325027,374.727608,40.01317306,414.7407811,40.51633375,34.729,4.8389,27.35
2506,2,5,6,7/4/2018,3:44:47,13.99888,-102.99877,849.897,1.455,0.0215,40.31022532,0.622169883,0,3.426855895,0.046140964,7.325549,383.6073136,33.59130578,417.1986194,40.31022532,34.722,5.3,27.291
2507,2,5,7,7/4/2018,3:44:47,13.99922,-102.99866,730.642,0.782,0.026,36.50230434,0.541539356,0,3.437772926,0.009621393,7.330779,113.2326336,338.3830068,451.6156404,36.50230434,34.731,6.0674,27.203
2508,2,5,8,7/4/2018,3:44:47,13.99936,-102.99849,674.463,0.771,0.0279,36.86581003,0.210113917,0.037177862,3.344978166,0.009346558,7.336561,19.87554762,529.51589,549.3914376,36.82863217,34.734,6.4059,27.162
2509,2,5,9,7/4/2018,3:44:47,13.99959,-102.99837,574.727,0.732,0.0262,35.11629166,0.443790996,0.606463878,3.86080786,0.01496549,7.345856,4.960062667,596.9454965,601.9055592,34.50982778,34.747,7.149,27.071
2510,2,5,10,7/4/2018,3:44:47,13.99987,-102.99834,500.813,0.714,0.0271,31.33363648,0.53887722,0.182931981,3.454148472,0.00882415,7.352754,0,576.7742467,576.7742467,31.1507045,34.743,7.7039,26.989
2511,2,5,11,7/4/2018,3:44:47,13.99999,-102.99844,474.663,0.706,0.029,28.86456187,0.29987493,0.341360372,3.579694323,0.0087202,7.354288,0,549.0284867,549.0284867,28.5232015,34.756,8.0553,26.947
2512,2,5,12,7/4/2018,3:44:47,13.99993,-102.99852,415.756,0.684,0.0293,27.7605918,0.548039571,0.096324461,5.501091703,0.008059045,7.361897,0,605.6470378,605.6470378,27.66426734,34.775,8.8275,26.843
2513,2,5,13,7/4/2018,3:44:47,13.99988,-102.99844,394.955,0.676,0.0299,27.26790481,0.564966758,0.24207858,3.241266376,0.010436589,7.367186,0,740.6479327,740.6479327,27.02582623,34.786,9.13,26.803
2514,2,5,14,7/4/2018,3:44:47,13.99986,-102.99844,365.051,0.664,0.0303,24.59083763,0.658403709,0.413181242,3.929039301,0.007471475,7.371239,0,813.4956148,813.4956148,24.17765639,34.805,9.5001,26.758
2515,2,5,15,7/4/2018,3:44:47,13.99983,-102.99851,350.365,0.671,0.0328,23.5538951,0.471393603,0.499788762,3.012008734,0.009483975,7.3765975,0,724.7180956,724.7180956,23.05410634,34.814,9.6641,26.737
2516,2,5,16,7/4/2018,3:44:47,13.99976,-102.99872,310.338,0.647,0.0396,20.55180305,0.36846908,0.871567385,2.651746725,0.007722151,7.387164,0,662.4306426,662.4306426,19.68023567,34.861,10.392,26.65
2517,2,5,17,7/4/2018,3:44:47,13.9997,-102.99865,200.589,0.627,0.0417,22.59654751,0.259522516,2.124207858,2.580786026,0.015168181,7.425922,24.64231744,617.3706819,642.0129993,20.47233965,34.964,12.233,26.391
2518,2,5,18,7/4/2018,3:44:47,13.99974,-102.99874,183.331,0.639,0.0402,22.39904213,0.503099583,1.955217575,2.558951965,0.012363092,7.435721,34.29351359,641.0461786,675.3396922,20.44382456,34.975,12.533,26.341
2519,2,5,19,7/4/2018,3:44:47,13.99974,-102.99875,164.392,0.639,0.0615,23.10575721,0.434752646,2.244613435,2.504366812,0.006093311,7.441203,30.19570512,572.3107213,602.5064264,20.86114378,34.987,12.839,26.29
2520,2,5,20,7/4/2018,3:44:47,13.99982,-102.9989,110.226,0.726,0.0531,21.6411237,0.027563332,0.01182932,2.477074236,0.007833415,7.463985,8.077960413,535.6183999,543.6963603,21.62929438,34.933,14.885,25.822
2521,2,5,21,7/4/2018,3:44:47,13.9999,-102.99918,69.681,79.159,0.0602,12.71389482,0.101352911,0.309674694,1.570960699,0.014891573,7.692379,131.9702746,335.3767675,467.3470421,12.40422013,34.642,20.343,24.281
2522,2,5,22,7/4/2018,3:44:47,13.9999,-102.99923,64.899,108.144,0.0887,7.89860204,0.233948055,0.765948458,1.344432314,0.019641562,7.7808085,191.5683438,299.6241274,491.1924712,7.132653582,34.61,21.645,23.904
2523,2,5,23,7/4/2018,3:44:47,13.99989,-102.99923,50.506,192.405,0.0653,0,-999,0,0.233624454,0.064306441,8.040398,180.4027401,317.7465545,498.1492946,0,34.416,26.229,22.411
2524,2,5,24,7/4/2018,3:44:47,13.9999,-102.9994,15.065,189.428,-999,0.380127129,-999,0,0.211790393,0.006409593,8.090721,214.5231306,285.7078933,500.2310239,0.380127129,33.873,28.416,21.313
3201,3,2,1,7/4/2018,15:33:26,13.99982,-103.99998,850.494,1.634,0.0484,49.04179252,1.282365201,0.029682274,4.048713738,0.009376478,7.686323,473.6354021,62.44854273,536.0839448,49.01211025,34.726,5.1705,27.31
3202,3,2,2,7/4/2018,15:33:26,14.00022,-103.99979,749.861,0.73,0.0512,44.12442906,0.055944019,0.019230769,3.260536398,0.003880783,7.3485865,305.9592013,255.2280586,561.1872599,44.10519829,34.728,5.8546,27.228
3203,3,2,3,7/4/2018,15:33:26,13.99983,-104.0002,599.029,0.696,0.042,37.76776704,0.245604603,0.087165552,3.194854953,0.003152412,7.358721,290.3961144,567.5531039,857.9492183,37.68060149,34.73,6.9374,27.087
3204,3,2,4,7/4/2018,15:33:26,13.99939,-104.00065,450.773,0.667,0.0568,30.24142685,0.486686998,0.198996656,3.397372742,0.001424397,7.374889,122.9090124,625.7615676,748.67058,30.04243019,34.772,8.694,26.861
3205,3,2,5,7/4/2018,15:33:26,13.9993,-104.00081,350.297,0.625,0.0538,27.64866322,0.355109058,1.070652174,4.158182813,0.001278053,7.385814,15.1304911,574.0984686,589.2289597,26.57801105,34.842,10.21,26.667
3206,3,2,6,7/4/2018,15:33:26,13.99932,-104.00086,318.822,0.63,0.06,26.05555003,0.723219747,1.852424749,2.652983032,0.00228595,7.391833,27.37010254,575.9920962,603.3621987,24.20312528,34.872,10.7,26.604
3207,3,2,7,7/4/2018,15:33:26,13.99925,-104.00096,291.116,0.603,0.0619,25.72229566,0.289193366,2.084448161,2.674876847,0.000952572,7.395919,37.21618996,570.6817059,607.8978959,23.6378475,34.885,10.977,26.565
3208,3,2,8,7/4/2018,15:33:26,13.99929,-104.00099,257.546,0.628,0.0623,27.75086563,0.202351595,1.62458194,2.833607006,0.001900236,7.405559,40.57334053,608.4307591,649.0040996,26.12628369,34.903,11.34,26.512
3209,3,2,9,7/4/2018,15:33:26,13.99929,-104.00102,235.19,0.616,0.0549,25.53205421,0.065050538,1.637123746,2.713191024,0.001615803,7.412303,0,534.1264614,534.1264614,23.89493046,34.923,11.64,26.472
3210,3,2,10,7/4/2018,15:33:26,13.99936,-104.00102,220.841,0.649,0.0567,27.31573652,0.321172369,1.523202341,2.590038314,0.220773435,7.417443,29.00723152,594.9283715,623.935603,25.79253418,34.932,11.838,26.441
3211,3,2,11,7/4/2018,15:33:26,13.99938,-104.00104,204.172,0.6,0.0564,25.80756815,0.883739339,1.507525084,2.674876847,0.004424664,7.423956,0,564.8773259,564.8773259,24.30004307,34.951,12.138,26.399
3212,3,2,12,7/4/2018,15:33:26,13.99937,-104.00105,190.087,0.627,0.0591,24.83350352,0.090555505,1.800167224,3.183908046,0.001188596,7.42346,82.44705882,637.0592447,719.5063035,23.0333363,34.957,12.31,26.371
3213,3,2,13,7/4/2018,15:33:26,13.99933,-104.00105,174.311,0.589,0.0608,25.05366767,0.178370862,1.716555184,2.330049261,0.007826485,7.431083,0,600.7739173,600.7739173,23.33711249,34.968,12.637,26.315
3214,3,2,14,7/4/2018,15:33:26,13.99946,-104.00102,160.113,0.618,0.0552,25.12444358,0.024778145,1.87541806,3.200328407,0.003080355,7.43352,42.81921209,629.1390728,671.9582849,23.24902552,34.968,12.861,26.271
3215,3,2,15,7/4/2018,15:33:26,13.99937,-104.00105,145.854,0.582,0.0628,24.65245888,0.274913719,1.597408027,2.543513957,0.003834382,7.436564,22.41208851,576.3826741,598.7947626,23.05505085,34.971,13.17,26.211
3216,3,2,16,7/4/2018,15:33:26,13.99944,-104.00103,131.568,0.633,0.0667,24.82397998,0.494855965,1.306856187,2.57635468,0.001742516,7.441272,15.73146249,616.6994809,632.4309434,23.51712379,34.964,13.563,26.126
3217,3,2,17,7/4/2018,15:33:26,13.99945,-104.00102,119.767,0.662,0.084,23.59993471,0.021089657,0.203177258,2.548987411,0.006759916,7.44558,0,632.137104,632.137104,23.39675745,34.942,14.183,25.98
3218,3,2,18,7/4/2018,15:33:26,13.99946,-104.00102,109.512,0.699,0.0783,22.46809929,0.14436413,0.027382943,2.406677614,0.011842792,7.447083,151.4292499,590.0751745,741.5044244,22.44071635,34.913,14.654,25.856
3219,3,2,19,7/4/2018,15:33:26,13.99938,-104.00102,99.491,1.042,0.0611,25.5966269,0.994650012,0.025501672,2.483305966,0.00417414,7.4572765,198.4682137,455.9692142,654.4374279,25.57112523,34.897,15.503,25.658
3220,3,2,20,7/4/2018,15:33:26,13.9994,-104.00092,81.785,24.89,0.0584,20.60248846,0.029042089,0.061036789,2.209633279,0.004526837,7.528362,316.9087965,406.6583139,723.5671104,20.54145167,34.713,17.154,25.137
3221,3,2,21,7/4/2018,15:33:26,13.99938,-104.00088,68.786,110.02,0.0619,0.545471852,0.011258622,0.433110368,1.355774494,0.122480257,7.734625,340.5901781,409.9695722,750.5597503,0.112361484,34.518,19.408,24.432
3222,3,2,22,7/4/2018,15:33:26,13.99936,-104.00086,59.77,187.082,0.0865,1.157443065,0.032980502,0.061036789,0.638752053,0.1610891,7.91704,407.5803562,349.8747091,757.4550653,1.096406276,34.542,22.33,23.662
3223,3,2,23,7/4/2018,15:33:26,13.99934,-104.00082,49.525,197.765,0.0875,0,-999,0.019230769,0.332238643,0.02494356,8.007791,340.5021047,384.2849472,724.7870519,-0.019230769,34.431,25.834,22.545
3224,3,2,24,7/4/2018,15:33:26,13.99931,-104.00082,11.301,190.921,0.0662,0,-999,0.00041806,0.233716475,0.005107304,8.056015,238.3939557,386.0748165,624.4687722,-0.00041806,34.184,27.795,21.742
4101,4,1,1,7/4/2018,22:25:11,13.99977,-105.00042,802.484,1.64,0.0203,43.54175186,0.271282787,0,3.505915493,0,7.333812,474.2337831,27.62226247,501.8560456,43.54175186,34.713,5.4536,27.266
4102,4,1,2,7/4/2018,22:25:11,13.99979,-105.00042,700.195,0.762,0.0165,41.2873245,0.006481155,0,3.455211268,0,7.337853,567.8350783,96.08101433,663.9160926,41.2873245,34.713,6.0499,27.191
4103,4,1,3,7/4/2018,22:25:11,13.99972,-105.0006,597.028,0.694,0.0213,36.31904275,0.349815013,0,3.353802817,0,7.346497,232.6147868,448.2957352,680.910522,36.31904275,34.725,6.9828,27.077
4104,4,1,4,7/4/2018,22:25:11,13.99965,-105.00071,498.174,0.646,0.0246,33.14858221,0.353881041,0,3.196056338,0,7.353628,199.5950351,282.3974971,481.9925322,33.14858221,34.739,8.0091,26.941
4106,4,1,6,7/4/2018,22:25:11,13.99952,-105.00084,353.254,0.653,0.0289,28.09980514,0.622229214,0.749051833,2.891830986,0,7.381075,0,540.3424996,540.3424996,27.35075331,34.84,10.141,26.677
4107,4,1,7,7/4/2018,22:25:11,13.99948,-105.00078,325.589,0.654,0.0294,27.476727,0.30279515,1.252633797,2.835492958,0,7.3928,0,539.6838465,539.6838465,26.2240932,34.859,10.531,26.624
4108,4,1,8,7/4/2018,22:25:11,13.9994,-105.00074,301.11,0.619,0.0305,27.16399783,0.110903828,1.68879056,2.77915493,0,7.389691,0,518.6069488,518.6069488,25.47520727,34.881,10.863,26.582
4109,4,1,9,7/4/2018,22:25:11,13.99931,-105.00075,279.991,0.634,0.0295,27.25626046,0.837751221,1.113569322,2.649577465,0,7.400302,12.34063681,583.4431088,595.7837456,26.14269114,34.894,11.104,26.548
4110,4,1,10,7/4/2018,22:25:11,13.99928,-105.0007,260.227,0.572,0.0284,28.1473108,0.115153697,0.32132322,2.615774648,0,7.4111145,27.8156503,529.2688951,557.0845454,27.82598758,34.917,11.39,26.514
4111,4,1,11,7/4/2018,22:25:11,13.99916,-105.00072,240.141,0.602,0.0311,27.26123985,0.099027698,0.508849558,2.610140845,0,7.415716,15.39212089,451.5890005,466.9811214,26.75239029,34.933,11.713,26.466
4112,4,1,12,7/4/2018,22:25:11,13.99916,-105.00066,221.151,0.607,0.0293,29.02768506,0.063623893,0.087442056,2.55943662,0,7.425312,80.94203994,486.396993,567.3390329,28.940243,34.951,11.972,26.431
4113,4,1,13,7/4/2018,22:25:11,13.9991,-105.00062,199.132,0.635,0.0312,28.49320136,0.305246694,0.024230931,2.508732394,0,7.428593,83.97539126,434.1758604,518.1512517,28.46897043,34.968,12.26,26.389
4114,4,1,14,7/4/2018,22:25:11,13.99897,-105.00066,190.332,0.596,0.0324,27.87182055,0.168137747,0.011588706,2.536901408,0,7.430842,81.75542364,458.2065509,539.9619745,27.86023184,34.974,12.356,26.374
4115,4,1,15,7/4/2018,22:25:11,13.99891,-105.00067,179.863,0.614,0.0326,27.67994571,0.256112959,0.017909819,2.52,0,7.431591,51.14732866,488.1868624,539.3341911,27.66203589,34.976,12.428,26.362
4116,4,1,16,7/4/2018,22:25:11,13.99895,-105.00064,170.195,0.558,0.0355,27.83658682,0.336910423,0.034766119,2.514366197,0,7.435459,35.21381543,523.5367818,558.7505972,27.8018207,34.981,12.644,26.324
4117,4,1,17,7/4/2018,22:25:11,13.99898,-105.00062,159.88,0.62,0.0391,27.0629865,0.939907735,0.426675095,2.536901408,0,7.43686,0,538.9744049,538.9744049,26.63631141,34.98,12.81,26.29
4118,4,1,18,7/4/2018,22:25:11,13.99896,-105.0006,150.343,0.646,0.0395,27.20480553,0.554460105,0.274968394,2.52,0,7.438476,0,607.12368,607.12368,26.92983714,34.983,12.933,26.268
4119,4,1,19,7/4/2018,22:25:11,13.99894,-105.0006,139.962,0.621,0.0448,25.72301967,0.429522244,0.793299621,2.52,0,7.440118,0,631.3316628,631.3316628,24.92972005,34.968,13.429,26.156
4120,4,1,20,7/4/2018,22:25:11,13.99885,-105.00061,129.233,0.607,0.0538,24.81477246,0.491923761,0.169616519,2.514366197,0,7.448177,0,571.9080007,571.9080007,24.64515594,34.961,14.062,26.019
4121,4,1,21,7/4/2018,22:25:11,13.99885,-105.00061,120.081,0.632,0.0624,24.21281459,0.029093676,0.038980194,2.503098592,0,7.44998,0,512.6185788,512.6185788,24.1738344,34.939,14.38,25.935
4122,4,1,22,7/4/2018,22:25:11,13.9989,-105.00054,110.356,0.865,0.0509,24.79341086,0.048731333,0.009481669,2.474929577,0,7.4560625,61.99330815,430.6873098,492.680618,24.78392919,34.906,15.144,25.745
4123,4,1,23,7/4/2018,22:25:11,13.9989,-105.00054,98.706,9.225,0.0303,25.8016566,0.313252116,0.017909819,2.407323944,0,7.473285,154.8848354,382.2265975,537.1114329,25.78374678,34.852,16.178,25.471
4124,4,1,24,7/4/2018,22:25:11,13.99888,-105.00054,89.649,31.822,0.0341,22.30578791,0.062147578,0.036873156,2.176338028,0,7.5313,257.246843,327.3223555,584.5691985,22.26891475,34.759,17.659,25.051
5101,5,1,1,7/5/2018,5:34:12,13.99968,-106.00026,1003.422,12.04,0.0219,45.59043092,1.852196335,0,3.428333333,0,7.373479,229.8033507,38.66898652,268.4723372,45.59043092,34.733,4.4309,27.398
5102,5,1,2,7/5/2018,5:34:12,13.99962,-106.00021,799.374,2.229,0.0198,42.45725953,0.134802088,0.016219588,3.439444444,0,7.340921,340.1231451,9.56937799,349.6925231,42.44103994,34.713,5.4146,27.27
5103,5,1,3,7/5/2018,5:34:12,13.99984,-105.99996,600.563,1.099,0.0217,35.91252169,0.078029496,0,3.272777778,0,7.349269,129.5095726,7.264027838,136.7736004,35.91252169,34.709,7.1094,27.047
5104,5,1,4,7/5/2018,5:34:12,13.99994,-105.99986,500.731,0.684,0.0264,29.85054554,0.095821512,0.095238095,3.117222222,0,7.366672,0,417.3553719,417.3553719,29.75530745,34.761,8.3444,26.907
5105,5,1,5,7/5/2018,5:34:12,14.00002,-105.9998,349.98,0.643,0.0348,26.9973187,0.157144077,0.26783115,2.678333333,0,7.404433,0,549.0213136,549.0213136,26.72948755,34.926,11.241,26.548
